번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
4690,동물병원,02_03_01_P,3210000,3.21E+17,20030204,,1,영업/정상,0,정상,,,,,3473-8274,188,,서울특별시 서초구 방배동 898-3,"서울특별시 서초구 서초대로 108, 2층 (방배동)",6664,내방동물병원,2.02E+13,U,2022-05-04 2:40,,199410.8814,442807.5884,동물병원,,0,0
4691,동물병원,02_03_01_P,3030000,3.03E+17,20161219,,1,영업/정상,0,정상,,,,,02-2282-7501,43.8,,서울특별시 성동구 옥수동 528번지 이편한세상옥수파크힐스,"서울특별시 성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",4731,스테이동물병원,2.02E+13,U,2019-04-27 2:40,,201157.8773,449563.28,동물병원,,0,
4692,동물병원,02_03_01_P,3210000,3.21E+17,19990504,,1,영업/정상,0,정상,,,,,02-537-0075,61.6,,서울특별시 서초구 반포동 56-1번지,서울특별시 서초구 서초중앙로 245 (반포동),,신반포종합동물병원,2.02E+13,U,2019-01-13 2:40,,200884.6246,444571.1061,동물병원,,0,
4693,동물병원,02_03_01_P,3140000,3.14E+17,20170628,,1,영업/정상,0,정상,,,,,8464597,0,,서울특별시 양천구 목동 507-2 덕수프라자,"서울특별시 양천구 목동중앙북로 73, 덕수프라자 2층 (목동)",7947,두암동물병원,2.02E+13,U,2020-11-03 2:40,,188563.7467,449409.1436,동물병원,,0,
4694,동물병원,02_03_01_P,3140000,3.14E+17,20170703,,1,영업/정상,0,정상,,,,,02-2060-0999,0,,서울특별시 양천구 신정동 202-13 쌍용빌딩 4층,"서울특별시 양천구 목동남로2길 21, 쌍용빌딩 4층 (신정동)",8104,캐슬동물종합병원,2.02E+13,U,2020-11-14 2:40,,187953.8602,445073.762,동물병원,,0,
4695,동물병원,02_03_01_P,3210000,3.21E+17,20111007,,1,영업/정상,0,정상,,,,,534-3475,23.57,,서울특별시 서초구 반포동 20-45 반포자이프라자 133호,"서울특별시 서초구 잠원로 24 (반포동,반포자이프라자 133호)",,24시예스동물병원,2.02E+13,U,2020-11-17 2:40,,200800.417,444989.8743,동물병원,,0,
4696,동물병원,02_03_01_P,3120000,3.12E+17,20040421,,1,영업/정상,0,정상,,,,,393-6675,80.6,,서울특별시 서대문구 영천동 299,서울특별시 서대문구 통일로 197 (영천동),3734,우리동물병원,2.02E+13,U,2021-07-30 2:40,,196510.5597,452071.4345,동물병원,,0,0
4697,동물병원,02_03_01_P,3120000,3.12E+17,20041206,,1,영업/정상,0,정상,,,,,736-5834,218.18,,서울특별시 서대문구 홍제동 90-67,서울특별시 서대문구 통일로 375 (홍제동),3730,빛가온동물병원,2.02E+13,U,2022-10-19 2:40,,195452.2393,453470.4562,동물병원,,0,0
4698,동물병원,02_03_01_P,3210000,3.21E+17,20000221,,1,영업/정상,0,정상,,,,,02-575-0855,0,,서울특별시 서초구 양재동 2-43 동리빌딩,"서울특별시 서초구 논현로 173, 동리빌딩 1층 (양재동)",6739,레스펫동물병원,2.02E+13,U,2021-06-16 2:40,,203580.2973,442526.9614,동물병원,,0,
4699,동물병원,02_03_01_P,3140000,3.14E+17,20150824,,1,영업/정상,0,정상,,,,,2644-8878,166,,"서울특별시 양천구 목동 903번지 목동신시가지아파트3단지 상가동 105호, 204호","서울특별시 양천구 목동서로 100, 상가동 105, 204호 (목동, 목동신시가지아파트3단지)",7982,파리스동물병원,2.02E+13,U,2019-08-10 2:40,,188700.8512,448020.091,동물병원,,0,
4700,동물병원,02_03_01_P,3140000,3.14E+17,20151023,,1,영업/정상,0,정상,,,,,2694-8275,149.42,,서울특별시 양천구 신정동 1320-2번지 신정프라자 203호,"서울특별시 양천구 신정이펜2로 22, 203호 (신정동, 신정프라자)",8049,구름동물병원,2.02E+13,I,2018-08-31 23:59,,185125.9577,445643.8741,동물병원,,0,
4701,동물병원,02_03_01_P,3140000,3.14E+17,20151203,,1,영업/정상,0,정상,,,,,2650-8275,58.93,,서울특별시 양천구 신정동 321-6번지 센트럴프라자 104호,"서울특별시 양천구 목동서로 349, 104호 (신정동, 센트럴프라자)",8095,공원옆동물병원,2.02E+13,I,2018-08-31 23:59,,188039.5434,446149.1972,동물병원,,0,
4702,동물병원,02_03_01_P,3140000,3.14E+17,20160829,,1,영업/정상,0,정상,,,,,02-2061-5277,0,,서울특별시 양천구 신정동 1028-4번지,서울특별시 양천구 신월로 320 (신정동),8082,밀리언동물병원,2.02E+13,U,2019-03-08 2:40,,187241.6411,446575.5016,동물병원,,0,
4703,동물병원,02_03_01_P,3140000,3.14E+17,20161025,,1,영업/정상,0,정상,,,,,02-2604-0156,0,,서울특별시 양천구 목동 408-115,"서울특별시 양천구 오목로 280, 1층 (목동)",8003,리베동물메디컬센터,2.02E+13,U,2021-08-14 2:40,,188281.8815,446999.7215,동물병원,,0,0
4704,동물병원,02_03_01_P,3210000,3.21E+17,20160725,,1,영업/정상,0,정상,,,,,02-525-3102,211.57,,"서울특별시 서초구 방배동 442-3 대광빌딩 1,2층","서울특별시 서초구 동작대로 36, 1,2층 (방배동, 대광빌딩)",6691,VIP동물의료센터 서초동작점,2.02E+13,U,2022-06-15 2:40,,198351.955,441943.105,동물병원,,0,0
4705,동물병원,02_03_01_P,3210000,3.21E+17,20160912,,1,영업/정상,0,정상,,,,,02-588-7511,297,,서울특별시 서초구 서초동 1624-1 영빌딩,"서울특별시 서초구 서초중앙로 72, 영빌딩 1층 105호,  층 2층 205호 (서초동)",6640,서초M동물의료센터,2.02E+13,U,2021-01-30 2:40,,201247.7153,442893.4214,동물병원,,0,
4706,동물병원,02_03_01_P,3210000,3.21E+17,20171208,,1,영업/정상,0,정상,,,,,02-3472-1188,17,,서울특별시 서초구 방배동 464-11번지,"서울특별시 서초구 방배천로8길 34, 1층 (방배동)",6691,이삭동물병원,2.02E+13,U,2019-01-16 2:40,,198549.7778,442025.6196,동물병원,,0,
4707,동물병원,02_03_01_P,3030000,3.03E+17,20080908,,1,영업/정상,0,정상,,,,,02-2282-7503,63,,서울특별시 성동구 행당동 346번지 한진노변상가 109호,"서울특별시 성동구 행당로 76, 한진노변상가 1,2층 108호109호203호 (행당동)",4717,이윤세동물병원,2.02E+13,U,2019-03-08 2:40,,202511.1429,450401.3037,동물병원,,0,
4708,동물병원,02_03_01_P,3030000,3.03E+17,20100401,,1,영업/정상,0,정상,,,,,02-2281-5200,101,,서울특별시 성동구 행당동 226-3번지,서울특별시 성동구 왕십리로 282 (행당동),4751,한양동물메디컬센터,2.02E+13,U,2019-03-08 2:40,,203200.7713,450821.2166,동물병원,,0,
4709,동물병원,02_03_01_P,3010000,3.01E+17,20110630,,1,영업/정상,0,정상,,,,,02-393-7588,0,,서울특별시 중구 만리동2가 288번지 서울역한라비발디센트럴,"서울특별시 중구 만리재로 177, 105호 (만리동2가, 서울역한라비발디센트럴)",4501,백슬동물병원,2.02E+13,U,2019-03-08 2:40,,196905.8922,450233.8806,동물병원,,0,0
4710,동물병원,02_03_01_P,3140000,3.14E+17,20020605,,1,영업/정상,0,정상,,,,,2645-1475,0,,서울특별시 양천구 목동 613-8번지 혜인빌딩,"서울특별시 양천구 등촌로 218, 혜인빌딩 (목동)",7946,혜인종합 동물병원,2.02E+13,U,2019-01-18 2:40,,187903.9895,449662.9091,동물병원,,0,
4711,동물병원,02_03_01_P,3140000,3.14E+17,20170118,,1,영업/정상,0,정상,,,,,02-2643-8204,0,,서울특별시 양천구 신정동 1052-3,서울특별시 양천구 중앙로 230 (신정동),8091,다온동물병원,2.02E+13,U,2021-01-29 2:40,,187079.3751,446116.6293,동물병원,,0,
4712,동물병원,02_03_01_P,3110000,3.11E+17,20090327,,1,영업/정상,0,정상,,,,,354-0087,66,,서울특별시 은평구 신사동 35-20 동현빌딩,"서울특별시 은평구 증산로 413, 동현빌딩 1층 (신사동)",3452,야옹동물병원,2.02E+13,U,2022-08-25 2:40,,192318.3838,454552.5072,동물병원,,0,0
4713,동물병원,02_03_01_P,3210000,3.21E+17,20180406,,1,영업/정상,0,정상,,,,,537-7412,35.57,,서울특별시 서초구 반포동 18-3번지 래미안퍼스티지 중심상가 143호,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 143호 (반포동)",6547,신세계 동물병원,2.02E+13,U,2019-01-16 2:40,,200005.6264,444680.5217,동물병원,,0,
4714,동물병원,02_03_01_P,3110000,3.11E+17,20160125,,1,영업/정상,0,정상,,,,,02-387-8275,0,,서울특별시 은평구 진관동 82번지 은평뉴타운우물골아파트 두산위브 202동 B01호,"서울특별시 은평구 진관2로 67, 202동 B층 01호 (진관동, 은평뉴타운우물골아파트)",3306,서울햇빛동물병원,2.02E+13,U,2019-03-08 2:40,,193270.9124,459138.862,동물병원,,0,
4715,동물병원,02_03_01_P,3210000,3.21E+17,20060906,,1,영업/정상,0,정상,,,,,02-6052-8275,35,,서울특별시 서초구 반포동 91-10,서울특별시 서초구 서래로 38 (반포동),6577,서래동물병원,2.02E+13,U,2020-11-21 2:40,,199799.7908,444016.5384,동물병원,,0,
4716,동물병원,02_03_01_P,3110000,3.11E+17,20100302,,1,영업/정상,0,정상,,,,,382-7511,57.88,,서울특별시 은평구 진관동 5번지 은평뉴타운상림마을 629동 116호,"서울특별시 은평구 진관4로 87, 629동 116호 (진관동, 은평뉴타운상림마을)",3304,한빛동물병원,2.02E+13,I,2018-08-31 23:59,,193651.2027,460623.3708,동물병원,,0,
4717,동물병원,02_03_01_P,3210000,3.21E+17,20180409,,1,영업/정상,0,정상,,,,,583-7580,129.6,,서울특별시 서초구 방배동 871-3 동오빌딩,"서울특별시 서초구 서초대로15길 8-10, 동오빌딩 1층 (방배동)",6571,HELP 유기동물 의료센터,2.02E+13,U,2021-11-14 2:40,,199106.0722,442774.2536,동물병원,,0,0
4718,동물병원,02_03_01_P,3210000,3.21E+17,20180509,,1,영업/정상,0,정상,,,,,02-523-0275,96.96,,서울특별시 서초구 방배동 951-3 대진빌딩,"서울특별시 서초구 서초대로4길 4, 대진빌딩 1층 (방배동)",6675,심바동물병원,2.02E+13,U,2022-04-23 2:40,,198622.4594,442586.3005,동물병원,,0,0
4719,동물병원,02_03_01_P,3210000,3.21E+17,20180608,,1,영업/정상,0,정상,,,,,25366469,26.05,,서울특별시 서초구 잠원동 58-24 뉴타운,"서울특별시 서초구 신반포로 257, 뉴타운 지하1층 (잠원동)",6523,해뜨는 동물병원 해질녘책방,2.02E+13,U,2021-06-11 2:40,,201104.269,445266.6786,동물병원,,0,
4720,동물병원,02_03_01_P,3060000,3.06E+17,20131119,,1,영업/정상,0,정상,,,,,2208-0329,0,,서울특별시 중랑구 상봉동 99-10,"서울특별시 중랑구 망우로 315, 2층 (상봉동)",2098,닥터 아이펫 동물병원,2.02E+13,U,2021-06-03 2:40,,207655.2911,454993.6576,동물병원,,0,
4721,동물병원,02_03_01_P,3060000,3.06E+17,20141107,,1,영업/정상,0,정상,,,,,3421-9075,,,서울특별시 중랑구 신내동 645번지 홈플러스 2층,"서울특별시 중랑구 신내로 201, 2층 (신내동, 홈플러스)",2024,도그플러스 동물병원,2.01E+13,I,2018-08-31 23:59,,208208.7867,457054.7937,동물병원,,0,
4722,동물병원,02_03_01_P,3060000,3.06E+17,20141203,,1,영업/정상,0,정상,,,,,02-433-3387,,,서울특별시 중랑구 신내동 405-5번지,"서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)",2067,행복이 있는 동물병원,2.01E+13,I,2018-08-31 23:59,,208615.6321,456170.032,동물병원,,0,
4723,동물병원,02_03_01_P,3060000,3.06E+17,20160421,,1,영업/정상,0,정상,,,,,02-494-7775,,,서울특별시 중랑구 면목동 17-31번지,"서울특별시 중랑구 용마산로 434 (면목동, 청파빌딩)",2189,보담동물병원,2.02E+13,I,2018-08-31 23:59,,208533.1652,454186.6969,동물병원,,0,
4724,동물병원,02_03_01_P,3030000,3.03E+17,20161021,,1,영업/정상,0,정상,,,,,222810049,62.5,,서울특별시 성동구 금호동2가 1217번지 래미안하이리버 상가동 비201호,"서울특별시 성동구 금호로 105, 비201호 (금호동2가, 래미안하이리버 상가동)",4728,금호동물병원,2.02E+13,U,2019-06-30 2:40,,202098.9794,449891.9722,동물병원,,0,
4725,동물병원,02_03_01_P,3140000,3.14E+17,20130716,,1,영업/정상,0,정상,,,,,2643-7579,57.86,,서울특별시 양천구 목동 603-2번지 대우마이빌 102호,"서울특별시 양천구 공항대로 552 (목동, 대우마이빌 102호)",7946,오라고동물병원,2.01E+13,I,2018-08-31 23:59,,188169.1801,449701.8026,동물병원,,0,
4726,동물병원,02_03_01_P,3140000,3.14E+17,20141201,,1,영업/정상,0,정상,,,,,6348-1982,31.5,,서울특별시 양천구 목동 799-1번지 1층,"서울특별시 양천구 목동중앙서로 42, 1층 (목동)",7967,팜랜드동물병원,2.01E+13,I,2018-08-31 23:59,,188306.4323,447851.7394,동물병원,,0,
4727,동물병원,02_03_01_P,3140000,3.14E+17,20141203,,1,영업/정상,0,정상,,,,,2651-1855,54.45,,서울특별시 양천구 목동 531-13번지 101호,"서울특별시 양천구 목동중앙본로 100, 101호 (목동)",7973,대현동물병원,2.02E+13,I,2018-08-31 23:59,,188520.9024,449143.102,동물병원,,0,
4728,동물병원,02_03_01_P,3140000,3.14E+17,20141219,,1,영업/정상,0,정상,,,,,6959-8448,105.57,,서울특별시 양천구 신월동 130-5번지 1층,"서울특별시 양천구 남부순환로 421, 1층 (신월동)",7921,서서울호수동물병원,2.02E+13,U,2019-03-08 2:40,,185117.7946,447574.3646,동물병원,,0,
4729,동물병원,02_03_01_P,3030000,3.03E+17,20131219,,1,영업/정상,0,정상,,,,,02-2297-7570,62.12,,서울특별시 성동구 금호동4가 800번지 금호동대우아파트 상가동 206호,"서울특별시 성동구 독서당로 270, 상가동 2층 206호 (금호동4가, 금호동 대우아파트)",4738,바른동물병원,2.02E+13,I,2018-08-31 23:59,,201669.8036,449301.4515,동물병원,,0,
4730,동물병원,02_03_01_P,3030000,3.03E+17,20131230,,1,영업/정상,0,정상,,,,,02-2291-8275,48.2,,서울특별시 성동구 마장동 791-9번지,서울특별시 성동구 마장로 296 (마장동),4758,기린동물병원,2.01E+13,I,2018-08-31 23:59,,203709.5901,451490.6665,동물병원,,0,
4731,동물병원,02_03_01_P,3210000,3.21E+17,20140220,,1,영업/정상,0,정상,,,,,02-595-8875,0,,서울특별시 서초구 방배동 758-2번지,"서울특별시 서초구 방배로 269, 109호 (방배동)",6553,한나동물병원,2.02E+13,U,2019-01-16 2:40,,198845.6578,443825.9651,동물병원,,0,
4732,동물병원,02_03_01_P,3210000,3.21E+17,20141008,,1,영업/정상,0,정상,,,,,02-574-7582,0,,서울특별시 서초구 우면동 737 6단지상가 104호,서울특별시 서초구 태봉로2길 30 (우면동),6764,서초힐스동물병원,2.02E+13,U,2020-11-21 2:40,,202273.874,439920.5571,동물병원,,0,
4733,동물병원,02_03_01_P,3110000,3.11E+17,19960418,,1,영업/정상,0,정상,,,,,388-3008,0,,서울특별시 은평구 신사동 20-24번지,서울특별시 은평구 은평로 29 (신사동),3423,늘푸른동물병원,2.02E+13,U,2020-05-31 2:40,,192071.5914,455108.6579,동물병원,,0,
4734,동물병원,02_03_01_P,3210000,3.21E+17,20070918,,1,영업/정상,0,정상,,,,,597-7522,36.88,,서울특별시 서초구 방배동 984-1 머리재빌딩 105호,"서울특별시 서초구 방배로 76, 머리재빌딩 1층 105호 (방배동)",6704,프렌즈동물병원,2.02E+13,U,2020-09-18 2:40,,199783.0572,442111.604,동물병원,,0,
4735,동물병원,02_03_01_P,3210000,3.21E+17,20100917,,1,영업/정상,0,정상,,,,,02-3473-0911,231.24,,서울특별시 서초구 방배동 915-10 우성빌딩,"서울특별시 서초구 효령로 95, 우성빌딩 1층 (방배동)",6687,반려동물 의료센터 다울,2.02E+13,U,2021-02-04 2:40,,199452.9265,442064.3655,동물병원,,0,
4736,동물병원,02_03_01_P,3210000,3.21E+17,20031201,,1,영업/정상,0,정상,,,,,02-586-7501,92.8,,서울특별시 서초구 서초동 1343-1,서울특별시 서초구 효령로 384 (서초동),,메디펫 동물병원,2.02E+13,U,2021-09-10 2:40,,202224.045,442819.765,동물병원,,0,0
4737,동물병원,02_03_01_P,3210000,3.21E+17,20150602,,1,영업/정상,0,정상,,,,,02-2135-9119,1447.31,,서울특별시 서초구 반포동 19-1 르본시티 2층,"서울특별시 서초구 신반포로 162 (반포동, 르본시티 2층)",6546,헬릭스동물메디컬센터,2.02E+13,U,2021-05-01 2:40,,200115.1432,444741.4375,동물병원,,0,
4738,동물병원,02_03_01_P,3210000,3.21E+17,20160406,,1,영업/정상,0,정상,,,,,02-521-8181,0,,서울특별시 서초구 서초동 1538-9 유민빌딩 1층,"서울특별시 서초구 반포대로 89, 1층 (서초동, 유민빌딩)",6657,에이원동물병원,2.02E+13,U,2020-09-24 2:40,,200734.9937,442882.2,동물병원,,0,
4739,동물병원,02_03_01_P,3110000,3.11E+17,19960506,,1,영업/정상,0,정상,,,,,354-4110,0,,서울특별시 은평구 녹번동 117-112번지,서울특별시 은평구 통일로 697 (녹번동),3375,녹번동물병원,2.01E+13,I,2018-08-31 23:59,,193903.3334,456197.9272,동물병원,,0,
4740,동물병원,02_03_01_P,3140000,3.14E+17,20040922,,1,영업/정상,0,정상,,,,,2692-8255,97.7,,서울특별시 양천구 신월동 546-25,서울특별시 양천구 신월로 149 (신월동),8032,파란종합 동물병원,2.02E+13,U,2020-10-18 2:40,,185810.0659,446160.8663,동물병원,,0,
4741,동물병원,02_03_01_P,3110000,3.11E+17,20070615,,1,영업/정상,0,정상,,,,,358-7566,93.8,,서울특별시 은평구 대조동 179-16 북한산 포레스트,"서울특별시 은평구 서오릉로 80(대조동, 북한산 포레스트)",3395,새은평동물의료센터,2.02E+13,U,2022-02-24 2:40,,193059.5369,456143.2369,동물병원,,0,0
4742,동물병원,02_03_01_P,3210000,3.21E+17,20040316,,1,영업/정상,0,정상,,,,,02-577-7475,28.83,,서울특별시 서초구 양재동 257-2,서울특별시 서초구 마방로6길 18 (양재동),6777,사랑의동물병원,2.02E+13,U,2020-11-07 2:40,,203660.1736,441406.0823,동물병원,,0,
4743,동물병원,02_03_01_P,3210000,3.21E+17,20040322,,1,영업/정상,0,정상,,,,,02-577-3690,47,,서울특별시 서초구 양재동 377-4,서울특별시 서초구 동산로 66 (양재동),,한 동물병원,2.02E+13,U,2020-11-17 2:40,,203997.6234,441078.1766,동물병원,,0,
4744,동물병원,02_03_01_P,3030000,3.03E+17,20030123,,1,영업/정상,0,정상,,,,,02-2299-3283,26,,서울특별시 성동구 옥수동 263-1번지,서울특별시 성동구 독서당로 200 (옥수동),,함께하는동물병원,2.02E+13,U,2019-03-08 2:40,,201090.4576,448973.4571,동물병원,,0,
4745,동물병원,02_03_01_P,3210000,3.21E+17,20000711,,1,영업/정상,0,정상,,,,,02-3444-7509,288.16,,서울특별시 서초구 반포동 722-29,서울특별시 서초구 강남대로 525-3 (반포동),6536,라파엘동물병원,2.02E+13,U,2020-10-17 2:40,,201866.2719,445173.2758,동물병원,,0,
